id,name,link,regular_price,promo_price,brand_name
216397,"Шоколад Munz органик белый с малиной, 100г",https://online.metro-cc.ru/products/100g-shokolad-munz-organik-belyy-s-malinoy,679,679,MUNZ
667414,"Шоколад Red темный классический без сахара, 26г",https://online.metro-cc.ru/products/red-klassicheskij-temnyj-26-g,73.90,44.90,RED
644422,"Шоколад Merci темный с марципаном, 112г",https://online.metro-cc.ru/products/temnyj-merci-s-marcipanom-112g,199,199,MERCI
460045,Шоколад Lindt Excellence Горький 85% Какао 100 г,https://online.metro-cc.ru/products/lindt-excellence-gorkij-85-100g,329,239,LINDT
244024,"Шоколад молочный Alpen Gold соленый арахис-крекер, 80г",https://online.metro-cc.ru/products/80g-shok-molochnyy-alpen-gold-solyonyy-arahis-kreker,79.90,79.90,ALPEN GOLD
244023,"Шоколад молочный Alpen Gold с фундуком, 80г",https://online.metro-cc.ru/products/80g-shokolad-molochnyy-alpen-gold-s-fundukom,82.90,82.90,ALPEN GOLD
524146,"Батончик Zentis Belmarzipan Classic марципановый, 40г",https://online.metro-cc.ru/products/marcipanovyj-zentis-belmanda-60g,149,109,ZENTIS
206384,"Шоколад Nature's Own Factory гречишный детский молочный с бананом, 20г",https://online.metro-cc.ru/products/20g-grechishnyy-shok-natures-factory-detskiy-moloch-s-bananom,123,123,NATURE'S OWN FACTORY
244021,"Шоколад молочный Alpen Gold черника-йогурт, 80г",https://online.metro-cc.ru/products/80g-shokolad-molochnyy-alpen-gold-chernika-yogurt,79.90,79.90,ALPEN GOLD
603033,"Драже M&M's криспи, 36г x 32 шт",https://online.metro-cc.ru/products/art_603033,1916.80,1916.80,M&M'S
97494,"Батончик шоколадный Nuts DUO с фундуком, 66г x 18 шт",https://online.metro-cc.ru/products/nuts-celnyj-funduk-megabajt-66g,1258.20,1258.20,NUTS
244022,"Шоколад белый Alpen Gold Миндаль-кокос, 80г",https://online.metro-cc.ru/products/80g-shokolad-belyy-alpen-gold-mindal-kokos,82.90,82.90,ALPEN GOLD
569702,"Шоколад Воздушный молочный пористый, 85г x 20 шт",https://online.metro-cc.ru/products/molochnyj-vozdushnyj-poristyj-85g-569702,2580,2580,ВОЗДУШНЫЙ
617119,"Батончик Mars шоколадный, 50г x 288 шт",https://online.metro-cc.ru/products/mars-36h50g,15235.20,15235.20,MARS
534220,"Батончик Nestle Nuts шоколадный, 50г x 30 шт",https://online.metro-cc.ru/products/art_534220,1647,1647,NUTS
244029,"Шоколад молочный Alpen Gold со вкусом капучино, 80г",https://online.metro-cc.ru/products/80g-shokolad-molochnyy-alpen-gold-so-vkusom-kapuchino,79.90,79.90,ALPEN GOLD
470024,"Шоколад Красный Октябрь Аленка молочный, 15г x 294 шт",https://online.metro-cc.ru/products/krasnyj-oktyabr-alenka-15g-470024,5850.60,5850.60,АЛЕНКА
615408,"Батончик Snickers шоколадный с лесным орехом, 81г x 160 шт",https://online.metro-cc.ru/products/snickers-s-lesnym-orehom-81g-615408,11344,11344,SNICKERS
598878,"Батончик Milky Way шоколадный 1+1, 52г x 108 шт",https://online.metro-cc.ru/products/art_598878,5161.32,5161.32,MILKY WAY
569705,"Шоколад Воздушный белый пористый, 85г x 20 шт",https://online.metro-cc.ru/products/belyj-vozdushnyj-poristyj-85g-569705,2580,2580,ВОЗДУШНЫЙ
244030,"Шоколад молочный Alpen Gold соленый миндаль-карамель, 80г",https://online.metro-cc.ru/products/80g-shok-molochnyy-alpen-gold-solenyy-mindal-karamel,82.90,82.90,ALPEN GOLD
561251,"Драже M&M's с арахисом и молочным шоколадом, 45г x 160 шт",https://online.metro-cc.ru/products/drazhe-m-m-039s-s-arahisom-32h45g-561251,9584,9584,M&M'S
220320,"Батончик Twix Xtra шоколадный соленая карамель, 82г х 24 шт",https://online.metro-cc.ru/products/82g-shokoladnyy-batonchik-twix-xtra-solenaya-karamel-220320,1701.60,1701.60,TWIX
244027,"Шоколад молочный Alpen Gold Фундук-изюм, 80г",https://online.metro-cc.ru/products/80g-shokolad-molochnyy-alpen-gold-funduk-izyum,82.90,82.90,ALPEN GOLD
561252,"Драже M&M's с молочным шоколадом, 45г x 192 шт",https://online.metro-cc.ru/products/drazhe-m-and-ms-s-molochnym-shokoladom-45-g,11500.80,11500.80,M&M'S
117794,"Батончик Snickers Super шоколадный, 80г x 128 шт",https://online.metro-cc.ru/products/80g-snickers-super-117794,9075.20,9075.20,SNICKERS
